id,role,appointment_date,cessation_date,business_id,party_id
1357,director,2018-08-29 00:00:00+00,,2591,1357
1358,director,2017-10-23 00:00:00+00,,2591,1358
1359,director,2017-10-23 00:00:00+00,,2591,1359
1360,director,2018-08-29 00:00:00+00,2020-01-06 00:00:00+00,2591,1360
1361,director,2020-01-06 00:00:00+00,,2591,1361
